@relation Musk.pre.arff

@attribute att01 {MUSK-jf78,MUSK-jf67,MUSK-jf59,MUSK-jf58,MUSK-jf47,MUSK-jf46,MUSK-jf17,MUSK-j51,MUSK-j33,MUSK-f205,MUSK-f184,MUSK-f159,MUSK-f158,MUSK-f152,MUSK-344,MUSK-333,MUSK-331,MUSK-330,MUSK-323,MUSK-322,MUSK-321,MUSK-316,MUSK-315,MUSK-314,MUSK-311,MUSK-301,MUSK-293,MUSK-292,MUSK-285,MUSK-284,MUSK-273,MUSK-272,MUSK-256,MUSK-254,MUSK-246,MUSK-240,MUSK-238,MUSK-236,MUSK-228,MUSK-227,MUSK-224,MUSK-219,MUSK-213,MUSK-212,MUSK-211,MUSK-190,MUSK-188,NON-MUSK-jp13,NON-MUSK-jp10,NON-MUSK-j97,NON-MUSK-j96,NON-MUSK-j93,NON-MUSK-j90,NON-MUSK-j84,NON-MUSK-j83,NON-MUSK-j81,NON-MUSK-j148,NON-MUSK-j147,NON-MUSK-j146,NON-MUSK-j130,NON-MUSK-j129,NON-MUSK-j100,NON-MUSK-f209,NON-MUSK-f164,NON-MUSK-f161,NON-MUSK-f150,NON-MUSK-334,NON-MUSK-327,NON-MUSK-320,NON-MUSK-319,NON-MUSK-318,NON-MUSK-309,NON-MUSK-308,NON-MUSK-305,NON-MUSK-297,NON-MUSK-296,NON-MUSK-295,NON-MUSK-290,NON-MUSK-289,NON-MUSK-288,NON-MUSK-286,NON-MUSK-271,NON-MUSK-257,NON-MUSK-253,NON-MUSK-249,NON-MUSK-247,NON-MUSK-232,NON-MUSK-226,NON-MUSK-220,NON-MUSK-208,NON-MUSK-200,NON-MUSK-199}
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute att1201 numeric
@attribute att1211 numeric
@attribute att1221 numeric
@attribute att1231 numeric
@attribute att1241 numeric
@attribute att1251 numeric
@attribute att1261 numeric
@attribute att1271 numeric
@attribute att1281 numeric
@attribute att1291 numeric
@attribute att1301 numeric
@attribute att1311 numeric
@attribute att1321 numeric
@attribute att1331 numeric
@attribute att1341 numeric
@attribute att1351 numeric
@attribute att1361 numeric
@attribute att1371 numeric
@attribute att1381 numeric
@attribute att1391 numeric
@attribute att1401 numeric
@attribute att1411 numeric
@attribute att1421 numeric
@attribute att1431 numeric
@attribute att1441 numeric
@attribute att1451 numeric
@attribute att1461 numeric
@attribute att1471 numeric
@attribute att1481 numeric
@attribute att1491 numeric
@attribute att1501 numeric
@attribute att1511 numeric
@attribute att1521 numeric
@attribute att1531 numeric
@attribute att1541 numeric
@attribute att1551 numeric
@attribute att1561 numeric
@attribute att1571 numeric
@attribute att1581 numeric
@attribute att1591 numeric
@attribute att1601 numeric
@attribute att1611 numeric
@attribute att1621 numeric
@attribute att1631 numeric
@attribute att1641 numeric
@attribute att1651 numeric
@attribute att1661 numeric
@attribute class {0,1}

@data
NON-MUSK-220,0.45324,0.61616,0.73092,0.15441,0,0.51823,0.59635,0.06683,0.25995,0.51793,0.01392,0.10536,0.5537,0.00714,0.01084,0.03021,0.36,0.03548,0.12871,0.09496,0.21862,0.31138,0.30995,0.50785,0.59551,0.29383,0.64917,0.19936,0.53583,0.53398,0.46753,0.97603,0.02041,0.64853,0.07833,0.25091,0,0.36134,0.352,0.6973,0.53676,0.51136,0.56863,0,0.02368,0.00883,0.01498,0.16794,0.14254,0.34086,0.14808,0.24646,0.30685,0.06527,0.71237,0.21622,0.6416,0.69896,0.60169,0.67593,0.0058,0.7038,0.18994,0.45803,0.06742,0.26178,0.00234,0.77904,0.12389,0.85278,0.57977,0.41935,0.34725,0.06,0.13366,0.06349,0.3423,0,0.12121,0.05116,0.20862,0.48913,0.23969,0.18338,0.54321,0.3856,0.84112,0.1195,0.40876,0.55916,0.63784,0.81818,0.00847,0.54365,0.30088,0.04433,0.0663,0.31169,0.48276,0.65128,0.59396,0.54967,0.08673,0.01928,0,0.00215,0.00592,0.09275,0.01155,0.01437,0.0271,0.27349,0.22384,0.26503,0.53319,0.70387,0.5179,0.63873,0.56373,0.61756,0.53581,0.69588,0.6439,0.20872,0.96259,0.70718,0.78922,0.59519,0.67888,0.00882,0.54274,0.45484,0.08835,0.06629,0.02428,0.55988,0.30233,0.6055,0.33073,0.28398,0.25188,0.61983,0.63342,0.47734,0.0028,0.01441,0.13281,0.89552,0.79167,0.69863,0.05149,0.02509,0.00313,0.41961,0.82026,0.54839,0.01781,0.60354,0.20769,0.38125,0.1372,0.41192,0.27341,0.76923,0.76765,0.58632,0
NON-MUSK-220,0.36691,0.21886,0.48193,0.16176,0,0.51823,0.29688,0.02148,0.33422,0.5,0.04176,0.13793,0.53938,0.06429,0.0271,0.06042,0.67714,0.1153,0.09901,0.12016,0.2996,0.2994,0.27602,0.44503,0.59551,0.24691,0.37017,0.01286,0.53583,0.54126,0.00325,0.08904,0.25364,0.67574,0.01044,0.49091,0,0.61345,0.404,0.30811,0.45221,0.3267,0.55338,0.04953,0.05,0.03532,0.23221,0.33588,0.06904,0.3306,0.21755,0.33711,0.23014,0.0373,0.71237,0.079,0.31579,0.05536,0.60169,0.6713,0.01449,0.02989,0.50279,0.48201,0.05243,0.36126,0.00234,0.70822,0.55457,0.47222,0.42412,0.39919,0.32308,0.11333,0.11634,0.11905,0.47433,0.02521,0.12525,0.02326,0.30159,0.26902,0.24754,0.17479,0.53333,0.2982,0.55763,0.00943,0.40876,0.55916,0,0.20856,0.04237,0.55952,0.11504,0.68719,0.07459,0.63896,0.52709,0.27949,0.43289,0.29801,0.09184,0.05301,0.02813,0.03004,0.07988,0.29565,0.01155,0.01724,0.01084,0.29645,0.26764,0.24317,0.54867,0.70387,0.51313,0.33237,0.36275,0.26346,0.53581,0.69588,0.6439,0.52336,0.02721,0.58011,0.79167,0.6105,0.6875,0.00294,0.07265,0.18065,0.26707,0.1572,0.10375,0.88323,0.66667,0.80428,0.23438,0.15213,0.21053,0.36639,0.34232,0.58308,0.0028,0.01441,0.07031,0.52239,0.58036,0.33425,0.04878,0.01792,0.00627,0.35686,0.16013,0.1871,0.04326,0.65657,0.27436,0.3875,0.6781,0.49322,0.1161,0.59615,0.66471,0.09772,0
NON-MUSK-220,0.31655,0.25253,0.10442,0.82721,0,0.39844,0.57552,0.13604,0.52785,0.25697,0.01392,0.39464,0.01193,0.14286,0.02439,0.05438,0.80571,0.33925,0.36634,0.03101,0.54251,0.48802,0.58371,0.64921,0.56461,0.5037,0.71823,0.2926,0.50779,0.34223,0.01948,0.92808,0.27697,0.03628,0.22977,0.26545,0.00251,0.55462,0.008,0.60811,0.16912,0.69318,0.06972,0.0566,0.17105,0.01545,0.25843,0.56997,0.34076,0.17659,0.46069,0.50142,0.53699,0.00932,0.68817,0.38877,0.65664,0.17301,0.44915,0.32176,0.26087,0.72826,0.14525,0.38369,0.54307,0.28272,0.00234,0.34561,0.00295,0.41389,0.08949,0.07661,0.01978,0.30222,0.02228,0.0873,0.61369,0.06303,0.4,0.01628,0.54649,0.49457,0.52456,0.75072,0.30617,0.5527,0.45483,0.13208,0.79197,0.36427,0.5,0.6738,0.34463,0.00397,0.34071,0.08621,0.4558,0.56623,0.00493,0.60256,0.27517,0.5596,0.01531,0.03133,0.05371,0.04936,0.09172,0.48986,0.00231,0.12069,0.04607,0.56367,0.54501,0.56831,0.35398,0.11617,0.62768,0.69942,0.67647,0.66289,0.30504,0.38144,0.28537,0.19315,0.78912,0.33149,0.16422,0.38293,0.0194,0.31765,0.53419,0.1129,0.49197,0.39394,0.24283,0.33234,0.6615,0.40673,0.59896,0.5071,0.49812,0.53719,0.55256,0.56193,0.0028,0.01153,0.07813,0.44776,0.45833,0.68493,0.30352,0.30824,0.28527,0.35686,0.87908,0.72903,0.05089,0.0202,0.04872,0.32813,0.34301,0.49322,0.23596,0.69872,0.74706,0.54397,0
NON-MUSK-226,0.35252,0.38721,0.42169,0.94118,0.00282,0.60417,0.52865,0.15752,0.62334,0.1753,0.0116,0.22031,0.0358,0.12619,0.02981,0.0423,0.56,0.45233,0.13465,0.00388,0.49595,0.49102,0.43439,0.02094,0.26124,0.61728,0.51657,0.34405,0.60125,0.29369,0.00974,0.24315,0.35569,0.04535,0.65013,0.48727,0.63409,0.68347,0.496,0.63243,0.54044,0.22727,0.10893,0.05896,0.09737,0.01325,0.04869,0.71501,0.14699,0.05544,0.35649,0.55241,0.50411,0.02331,0.61559,0.46778,0.53383,0.15225,0.62429,0.43287,0.74493,0.17663,0.3743,0.54197,0.94382,0.33508,0.00234,0.62606,0.50442,0.575,0.47082,0.29032,0.01538,0.19333,0.01733,0.07143,0.55257,0.09244,0.1798,0.03721,0.5805,0.45924,0.36346,0.81948,0.3358,0.58869,0.5109,0.52516,0.64599,0.4594,0,0.35829,0.57062,0.00992,0.31416,0.69951,0.65746,0.43377,0.42365,0.48974,0.54362,0.25828,0.01786,0.02651,0.03836,0.11588,0.06509,0.72754,0.01386,0.05172,0.04065,0.46973,0.53528,0.50273,0.21239,0.07517,0.32697,0.7948,0.6299,0.51841,0.2626,0.65206,0.52927,0.54206,0.52721,0.61878,0.45098,0.32823,0.07543,0.87941,0.5812,0.74839,0.50201,0.31439,0.24062,0.53593,0.50904,0.56269,0.49219,0.30426,0.28571,0.69697,0.46092,0.46526,0.0056,0.01729,0.10156,0.54328,0.52083,0.55342,0.47425,0.74194,0.53292,0.31373,0.14706,0.2871,0.03817,0.01515,0.5641,0.27188,0.66227,0.46612,0.22846,0.55769,0.55588,0.07492,0
NON-MUSK-226,0.3741,0.84512,0.77912,0.53676,0,0.63542,0.28646,0.05012,0.32361,0.54582,0.01392,0.08621,0.49642,0.04524,0.02981,0.03927,0.56286,0.11086,0.05743,0.04457,0.23482,0.25449,0.17647,0.70681,0.41854,0.32593,0.55249,0.07395,0.50779,0.54854,0.00325,0.65753,0.13994,0.60091,0.34726,0.57455,0.00501,0.69748,0.96,0.58919,0.92279,0.39489,0.56645,0.02123,0.03684,0.01104,0.0824,0.38168,0.0735,0.36961,0.12249,0.26062,0.23836,0.03263,0.66129,0.13306,0.31328,0.87543,0.58192,0.70833,0.26957,0.49457,0.1676,0.53957,0.4794,0.52356,0.00234,0.61756,0.78171,0.65278,0.8716,0.66532,0.10769,0.08222,0.12624,0.07937,0.28851,0.01891,0.07273,0.03953,0.31066,0.24185,0.11395,0.49857,0.61235,0.32391,0.96885,0.04403,0.45255,0.48724,0.28108,0.45455,0.28531,0.4504,0.47788,0.7069,0.55249,0.29091,0.91626,0.35385,0.91611,0.28808,0.07398,0.02651,0.02302,0.02361,0.01183,0.27826,0.02079,0.03161,0.03794,0.21712,0.26521,0.22678,0.50442,0.54214,0.55847,0.39017,0.34804,0.53824,0.48276,0.64691,0.4878,0.21807,0.64286,0.33149,0.79412,0.593,0.6444,0.46176,0.79915,0.87742,0.20683,0.11174,0.08389,0.65569,0.52455,0.81957,0.20313,0.08316,0.07519,0.67769,0.36927,0.36858,0.0056,0.01729,0.10938,0.82388,0.92857,0.53973,0.20325,0.35125,0.23197,0.67451,0.46405,0.6129,0.03053,0.09091,0.08462,0.57813,0.46174,0.25203,0.47191,0.59615,0.30588,0.13681,0
NON-MUSK-232,0.41727,0.00673,0.09237,0.52574,0,0.25521,0.61719,0.50358,0.55968,0.18327,0.2993,0.67433,0.16468,0.42381,0.40108,0.05136,0.72,0.43237,0.64356,0.43217,0.72874,0.52695,0.71041,0.01047,0.02528,0.52099,0.64641,0.10611,0.46729,0.02184,0.00325,0.2911,0.33528,0.01134,0.32115,0.26909,0.01754,0.46499,0.064,0.6,0.05147,0.59375,0.15033,0.39151,0.53158,0.08609,0.21348,0.66921,0.60134,0.34292,0.69287,0.48442,0.55616,0.34266,0.16398,0.45738,0.64411,0.08304,0.44068,0.08333,0.24638,0.00815,0.56983,0.02398,0.55056,0.25654,0.00234,0.30028,0.57817,0.38056,0.06226,0.04032,0.22198,0.61111,0.37376,0.07937,0.61614,0.34244,0.69899,0.60698,0.60771,0.57065,0.75639,0.19484,0.08642,0.58869,0.28349,0.1761,0.5073,0.0348,0,0.26203,0.35311,0.05159,0.32743,0.46059,0.30387,0.47532,0.00985,0.61795,0.0302,0.44702,0.30357,0.31566,0.34015,0.24034,0.32544,0.74203,0.4388,0.56034,0.57995,0.73069,0.54745,0.55191,0.19912,0.44419,0.03103,0.63873,0.65441,0.54391,0.03183,0.13144,0.07805,0.38941,0.06122,0.49171,0.06618,0.01094,0.05603,0.41765,0.17521,0.12258,0.66667,0.63636,0.46799,0.18862,0.45995,0.22324,0.63021,0.66734,0.70677,0.55372,0.60108,0.571,0.0028,0.01153,0.10156,0.38209,0.35119,0.64658,0.27642,0.4552,0.37618,0.05098,0.56863,0.02581,0.03817,0.01515,0.02308,0.52813,0.73351,0.56911,0.0412,0.57051,0.71176,0.20521,0
NON-MUSK-232,0.33813,0.08418,0.03614,0.53676,0,0.23698,0.54427,0.64439,0.54907,0.11952,0.30162,0.4636,0.27208,0.52619,0.30894,0.0574,0.73429,0.8204,0.43168,0.29845,0.56478,0.50898,0.41855,0.02094,0.02528,0.60741,0.52486,0.32154,0.46417,0.01942,0.00325,0.88356,0.24198,0.01134,0.31593,0.20727,0.01003,0.56583,0.008,0.4,0.02941,0.73011,0.18954,0.43396,0.44737,0.07506,0.14232,0.78626,0.53675,0.14579,0.51005,0.52408,0.49315,0.47786,0.16935,0.44906,0.55138,0.11073,0.4322,0.09259,0.26377,0.67935,0.31844,0.02158,0.53933,0.28272,0.00234,0.27479,0.00295,0.225,0.02335,0.11694,0.2967,0.55556,0.25495,0.0873,0.62103,0.54622,0.43232,0.57907,0.5034,0.48641,0.48723,0.22636,0.03457,0.59383,0.2648,0.5,0.51095,0.03016,0.04865,0.62032,0.35876,0.05357,0.4115,0.0665,0.28177,0.60519,0.00985,0.46923,0.11074,0.56623,0.32398,0.35181,0.34783,0.56652,0.10059,0.86667,0.27714,0.43678,0.52846,0.44468,0.3747,0.40164,0.11283,0.32574,0.03341,0.78035,0.6348,0.52125,0.02918,0.13144,0.07561,0.17445,0.68027,0.20442,0.1152,0.00875,0.09267,0.40588,0.54701,0.09355,0.69679,0.60417,0.71302,0.31138,0.65116,0.3211,0.5,0.48073,0.47932,0.43526,0.47439,0.59517,0.0028,0.00865,0.10156,0.23881,0.25298,0.46301,0.27642,0.45161,0.37618,0.49412,0.87908,0.72258,0.03817,0.01515,0.02308,0.4875,0.47493,0.53117,0.16479,0.66667,0.76765,0.47231,0
NON-MUSK-232,0.43885,0.26263,0.5743,0.14338,0,0.38021,0.02865,0.34845,0.01857,0.49602,0.57309,0.36015,0.48687,0.64524,0.49864,0.10272,0.02286,0.52106,0.26535,0.46124,0.1498,0.02395,0.04072,0.5733,0.54213,0.02963,0.09669,0.02894,0.1433,0.60437,0.07792,0.97603,0.00875,0.71202,0.08877,0.21455,0.02005,0.11765,0.5,0.13784,0.48162,0.58239,0.52288,0.65802,0.55,0.43929,0.02622,0.16031,0.35635,0.50308,0.24863,0.01983,0.02192,0.67366,0.60215,0.07484,0.02256,0.02768,0.26271,0.61111,0.0029,0.70652,0.20112,0.64748,0.04494,0.26702,0.00234,0.43909,0.31563,0.41667,0.52529,0.45968,0.47473,0.54889,0.49257,0.06349,0.01711,0.61345,0.30707,0.5814,0.07029,0.02717,0.12181,0.52149,0.45926,0.02571,0.32399,0.03145,0.14234,0.56845,0.57838,0.81283,0.00565,0.4246,0.35398,0.03941,0.18785,0.02338,0.64532,0.01795,0.41946,0.57285,0.5,0.56627,0.57801,0.50858,0.04734,0.12464,0.34642,0.46839,0.32791,0.08351,0.01703,0.01366,0.45796,0.79954,0.63962,0.02023,0.03431,0.03683,0.51459,0.4433,0.43902,0.12773,0.92177,0.63536,0.68382,0.6674,0.54526,0.01176,0.57265,0.43871,0.3012,0.43371,0.64018,0.51796,0.07494,0.5107,0.02604,0.10142,0.08835,0.13223,0.02156,0.02417,0.0028,0.00865,0.11719,0.47164,0.44048,0.13699,0.07317,0.01434,0.00627,0.47451,0.85294,0.57419,0.02545,0.63131,0.61026,0.35938,0.20844,0.4607,0.2397,0.76282,0.79118,0.55049,0
NON-MUSK-232,0.33813,0.07744,0.03213,0.53676,0,0.23698,0.55208,0.64916,0.55968,0.12351,0.28538,0.66092,0.27685,0.38095,0.30894,0.04532,0.74286,0.51885,0.65743,0.2907,0.70445,0.50599,0.72398,0.02356,0.02528,0.60988,0.53315,0.30547,0.46417,0.01942,0.00325,0.88356,0.24198,0.01134,0.31593,0.20727,0.01003,0.54622,0.008,0.4,0.03309,0.73295,0.19608,0.34434,0.47105,0.03311,0.1573,0.57252,0.65256,0.14374,0.67642,0.52975,0.55068,0.48485,0.16935,0.49896,0.5589,0.10727,0.4322,0.09259,0.26377,0.67663,0.31844,0.02158,0.53933,0.28272,0.00234,0.25779,0.00295,0.22222,0.02335,0.11694,0.2967,0.56889,0.2599,0.07937,0.62836,0.30462,0.69697,0.57442,0.5737,0.48913,0.75442,0.22636,0.03457,0.5964,0.26791,0.49057,0.51095,0.03016,0.04865,0.61497,0.35876,0.0496,0.4115,0.06897,0.28177,0.5974,0.00985,0.47949,0.11409,0.56623,0.32653,0.3494,0.32992,0.19528,0.05325,0.57101,0.27021,0.48563,0.52033,0.72443,0.54745,0.53279,0.10841,0.32118,0.03341,0.77746,0.63971,0.52125,0.02918,0.13144,0.07561,0.17134,0.67687,0.1989,0.1152,0.00875,0.09267,0.40588,0.54701,0.09355,0.61847,0.59848,0.43046,0.29641,0.64083,0.31804,0.67188,0.70588,0.71992,0.42149,0.4717,0.57704,0.0028,0.00865,0.10156,0.24478,0.25595,0.47397,0.27642,0.45161,0.37618,0.49412,0.87908,0.72258,0.03562,0.01515,0.02308,0.49063,0.47757,0.53117,0.16105,0.66667,0.76765,0.47231,0
NON-MUSK-232,0.3741,0.3266,0.59036,0.0625,0,0.58594,0.02083,0.15274,0.04509,0.50598,0.7471,0.51341,0.76611,0.65476,0.47154,0.12387,0.03429,0.58093,0.42178,0.36822,0.3664,0.02395,0.11991,0.66492,0.52528,0.01235,0.11326,0.01608,0.27103,0.63592,0.00325,0.15411,0.30612,0.63492,0,0.46909,0.00251,0.11204,0.476,0.14595,0.52206,0.35795,0.63181,0.5967,0.63684,0.72627,0.02622,0.28499,0.33185,0.51951,0.44607,0.0255,0.01918,0.09557,0.40054,0.03119,0.01754,0.07612,0.49718,0.56481,0.01449,0.18207,0.53073,0.68585,0.06742,0.35602,0.00234,0.43909,0.47493,0.43333,0.55642,0.47581,0.74505,0.63778,0.49257,0.11111,0.03178,0.54202,0.49495,0.31395,0.15873,0.02174,0.37132,0.26074,0.45432,0.01542,0.39564,0.01258,0.09854,0.67285,0.02162,0.19786,0.04802,0.72222,0.20354,0.65271,0.25138,0.03117,0.64039,0.01538,0.4698,0.36755,0.52551,0.55181,0.57033,0.3927,0.03846,0.17391,0.33487,0.58333,0.36856,0.22129,0.06813,0.03005,0.47124,0.58998,0.53222,0.00867,0.02206,0.03966,0.61804,0.53866,0.62683,0.5296,0.03401,0.54696,0.72059,0.62363,0.74353,0.00294,0.02991,0.11613,0.48193,0.54735,0.66887,0.50299,0.07235,0.45872,0.04948,0.13185,0.28571,0.13499,0.02156,0.02719,0.0028,0.01153,0.07031,0.50149,0.4881,0.15068,0.07046,0.00358,0.00627,0.4549,0.2549,0.36774,0.05089,0.76515,0.55385,0.375,0.70712,0.53388,0.07865,0.61538,0.7,0.11075,0
NON-MUSK-232,0.33813,0.07744,0.04016,0.53676,0,0.23438,0.52604,0.37709,0.56233,0.37251,0.60557,0.6705,0.60621,0.57381,0.61247,0.05136,0.72286,0.52328,0.6495,0.29651,0.71862,0.51198,0.71493,0.00785,0.02528,0.61481,0.49171,0.33119,0.46417,0.0267,0.00325,0.88699,0.24198,0.0907,0.31593,0.20364,0.01003,0.57703,0.008,0.38378,0.02574,0.73011,0.50327,0.63443,0.6,0.39735,0.12734,0.58779,0.59465,0.37782,0.68739,0.54391,0.53425,0.06061,0.16935,0.50104,0.52632,0.10727,0.4322,0.21991,0.26957,0.68207,0.31844,0.02398,0.53933,0.28272,0.00234,0.28612,0.00295,0.21944,0.01946,0.11694,0.59341,0.61333,0.57426,0.0873,0.62103,0.46849,0.69899,0.2907,0.59184,0.47826,0.75639,0.22923,0.1284,0.58612,0.24299,0.51572,0.51095,0.03016,0.05135,0.61497,0.36158,0.36111,0.4115,0.06158,0.27901,0.61299,0.00985,0.44615,0.08725,0.56623,0.64796,0.64578,0.59079,0.32403,0.04438,0.56522,0.46882,0.56897,0.38753,0.7286,0.55231,0.52732,0.14381,0.07973,0.03341,0.78324,0.6201,0.49858,0.02918,0.13144,0.07561,0.17445,0.68027,0.20442,0.34804,0.05908,0.38578,0.40294,0.54701,0.09032,0.6506,0.625,0.53201,0.31437,0.65375,0.31498,0.65104,0.68154,0.71241,0.44353,0.4717,0.61027,0.0028,0.00865,0.09375,0.2209,0.2381,0.42466,0.27642,0.45161,0.37618,0.49412,0.87908,0.72258,0.03817,0.09596,0.02308,0.4875,0.4723,0.53117,0.16105,0.66667,0.76765,0.47231,0
NON-MUSK-232,0.36691,0.32323,0.59036,0.08456,0,0.57813,0.02083,0.68735,0.02653,0.56175,0.77262,0.23372,0.85203,0.38571,0.38211,0.06344,0.03143,0.15743,0.42178,0.40698,0.07287,0.02395,0.06109,0.68325,0.50281,0.05432,0.11326,0.01608,0.23676,0.63835,0.00325,0.15068,0.30612,0.63265,0.00261,0.46909,0.01003,0.11204,0.476,0.14595,0.52206,0.35795,0.72985,0.46698,0.35789,0.66004,0.02622,0.07125,0.60134,0.50103,0.10786,0.0255,0.01644,0.41026,0.40323,0.21414,0.01504,0.07266,0.46328,0.60185,0.01449,0.17935,0.53073,0.70264,0.07116,0.35602,0.00234,0.43909,0.47788,0.43333,0.55253,0.47581,0.8044,0.33333,0.59901,0.10317,0.03178,0.32773,0.31111,0.53256,0.02948,0.02174,0.10413,0.33238,0.44938,0.01542,0.39252,0.13208,0.07664,0.67053,0.01892,0.19786,0.04802,0.71429,0.20354,0.65517,0.27901,0.03117,0.64532,0.01538,0.4698,0.36424,0.68112,0.6241,0.32737,0.06652,0.02071,0.02899,0.35104,0.43678,0.53659,0.05428,0.0073,0.01366,0.45796,0.54442,0.57041,0.01445,0.01961,0.03966,0.59947,0.48969,0.60244,0.5296,0.03401,0.54696,0.76961,0.6477,0.76724,0.00294,0.02991,0.11935,0.11847,0.2178,0.37969,0.50299,0.07235,0.45872,0.0625,0.23529,0.15038,0.13499,0.01887,0.02719,0.0028,0.01153,0.07813,0.50149,0.48512,0.15068,0.07317,0.00358,0.00627,0.4549,0.25163,0.36452,0.04835,0.61111,0.61538,0.375,0.70712,0.53117,0.07865,0.61538,0.7,0.11401,0
NON-MUSK-232,0.33813,0.07744,0.03213,0.53676,0,0.23698,0.55208,0.64916,0.55968,0.12351,0.28538,0.66092,0.27685,0.38095,0.30894,0.04532,0.74286,0.51885,0.65743,0.2907,0.70648,0.50599,0.72398,0.02356,0.02528,0.60741,0.53315,0.30547,0.46417,0.01942,0.00325,0.88356,0.24198,0.01134,0.31593,0.20364,0.01003,0.54622,0.008,0.4,0.02941,0.73295,0.19608,0.34434,0.47105,0.03532,0.1573,0.57252,0.65256,0.14374,0.67824,0.52975,0.55068,0.48252,0.16935,0.49688,0.5589,0.10727,0.4322,0.09259,0.26667,0.67663,0.31844,0.02158,0.53933,0.28272,0,0.25496,0.00295,0.22222,0.02335,0.11694,0.2967,0.56889,0.2599,0.0873,0.62836,0.30462,0.69697,0.57442,0.57596,0.48913,0.75442,0.22636,0.03457,0.5964,0.26791,0.49057,0.51095,0.03016,0.04595,0.61497,0.35876,0.0496,0.4115,0.06897,0.28177,0.5974,0.00985,0.47949,0.11074,0.56623,0.32653,0.3494,0.32992,0.19528,0.05325,0.57101,0.27021,0.48563,0.52033,0.72651,0.54745,0.53279,0.10841,0.32118,0.03341,0.77746,0.63971,0.52125,0.02918,0.13144,0.07561,0.17134,0.67687,0.1989,0.1152,0.00875,0.09267,0.40294,0.54701,0.09032,0.62048,0.60038,0.43046,0.29641,0.64083,0.31804,0.67188,0.70588,0.71992,0.41873,0.4717,0.57704,0.0028,0.01153,0.10156,0.24478,0.25595,0.47397,0.27642,0.45161,0.37618,0.49412,0.87908,0.72258,0.03562,0.01515,0.02308,0.49063,0.47757,0.53117,0.16105,0.66667,0.76765,0.47231,0
