@relation 'Libras Movement.arff'

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15}

@data
0.48506,0.08464,0.4897,0.08438,0.48858,0.08491,0.48624,0.08806,0.48387,0.0889,0.47907,0.0886,0.48018,0.08599,0.47443,0.08654,0.47652,0.08013,0.48578,0.07668,0.50358,0.07492,0.54167,0.06885,0.60346,0.09184,0.64968,0.18873,0.68965,0.19436,0.72331,0.15774,0.77083,0.10644,0.79404,0.09699,0.82688,0.13,0.86667,0.18566,0.91293,0.22876,0.9471,0.25839,0.9731,0.3188,0.99271,0.36943,1,0.38136,1,0.41803,1,0.55484,1,0.59119,0.9795,0.62306,0.97411,0.64507,0.94736,0.67385,0.93079,0.7376,0.90399,0.77809,0.89209,0.79552,0.87268,0.78963,0.82954,0.78395,0.82012,0.73495,0.7929,0.65183,0.77149,0.66137,0.73894,0.769,0.70172,0.78527,0.66879,0.80724,0.64766,0.81342,0.62574,0.76943,0.60117,0.75198,5
0.61609,0.07837,0.62013,0.07499,0.62101,0.07233,0.62386,0.07233,0.62673,0.06985,0.63256,0.06645,0.64102,0.06369,0.65582,0.06091,0.67841,0.06091,0.70616,0.07348,0.73986,0.0847,0.7801,0.1082,0.8319,0.14541,0.87685,0.27605,0.91595,0.30704,0.94553,0.30952,0.98843,0.29677,1,0.32776,1,0.37667,1,0.43647,1,0.48039,0.98488,0.49329,0.96577,0.51342,0.93932,0.5191,0.90736,0.49718,0.87586,0.51366,0.8451,0.64194,0.8246,0.65409,0.79043,0.67289,0.76706,0.70061,0.72248,0.72615,0.69689,0.76676,0.65105,0.79776,0.6259,0.79552,0.60879,0.78099,0.57727,0.75925,0.57173,0.6988,0.55439,0.60995,0.5325,0.61111,0.50526,0.70213,0.4721,0.7178,0.46922,0.73796,0.48269,0.74344,0.48713,0.70777,0.48444,0.70185,5
0.31954,0.02508,0.32494,0.025,0.3242,0.02516,0.3211,0.02831,0.31798,0.02858,0.3093,0.03165,0.30535,0.03503,0.29767,0.03846,0.28639,0.03846,0.28198,0.04154,0.27923,0.04236,0.29862,0.04918,0.35345,0.08164,0.37579,0.18028,0.37931,0.18028,0.37909,0.13095,0.37037,0.05484,0.32506,0.02341,0.30233,0.02334,0.28533,0.04234,0.30871,0.03596,0.35012,0,0.37897,0,0.39563,0,0.41568,0,0.43908,0,0.46014,0,0.48519,0,0.49431,0.00623,0.50823,0.02777,0.51436,0.04,0.52744,0.11662,0.54333,0.16854,0.56834,0.17647,0.60416,0.15274,0.61818,0.09876,0.65097,0.0753,0.67364,0.09424,0.68554,0.11111,0.68421,0.16414,0.67167,0.19938,0.67941,0.25301,0.69654,0.29446,0.70694,0.32172,0.71012,0.34301,5
0.52644,0.3511,0.53089,0.35312,0.53196,0.3522,0.52752,0.35849,0.52535,0.35874,0.5186,0.37025,0.51514,0.36943,0.50931,0.37501,0.50235,0.37179,0.49763,0.377,0.49642,0.38437,0.51389,0.38689,0.55388,0.34438,0.57962,0.45915,0.59052,0.45634,0.59913,0.41666,0.61111,0.36128,0.59553,0.32442,0.59174,0.32001,0.59999,0.32248,0.6306,0.3072,0.65995,0.28189,0.68948,0.27516,0.70874,0.26433,0.72922,0.23728,0.74712,0.23224,0.76766,0.27741,0.79726,0.27045,0.81093,0.27415,0.83765,0.29012,0.84928,0.30462,0.86396,0.36734,0.87353,0.40731,0.91127,0.41456,0.93982,0.39481,0.94999,0.3642,0.97216,0.33434,0.98745,0.31675,1,0.33333,1,0.41034,1,0.4049,1,0.43374,1,0.46939,1,0.46649,1,0.4723,5
0.56322,0.31661,0.56751,0.3125,0.56849,0.31131,0.56651,0.31762,0.56452,0.31746,0.56047,0.31961,0.5571,0.32484,0.54884,0.33013,0.53991,0.32692,0.53555,0.33227,0.53461,0.34202,0.54862,0.3541,0.5819,0.31887,0.5966,0.45634,0.6013,0.45915,0.60348,0.41071,0.61343,0.3387,0.60298,0.28093,0.61241,0.23668,0.64,0.2215,0.68866,0.19282,0.74559,0.15101,0.79462,0.16107,0.83981,0.18471,0.87648,0.2034,0.90574,0.25137,0.93166,0.36774,0.95672,0.43396,0.95899,0.49222,0.97177,0.54012,0.98085,0.59384,1,0.68513,1,0.76123,1,0.82073,0.97684,0.86456,0.93409,0.91667,0.89507,0.90663,0.84938,0.81936,0.79245,0.83333,0.72211,0.95138,0.65021,0.92945,0.60509,0.89157,0.58656,0.8309,0.57822,0.72386,0.57782,0.68602,5
0.54713,0.11285,0.54919,0.11563,0.54794,0.1132,0.54817,0.11635,0.54609,0.11746,0.54187,0.12025,0.54079,0.11784,0.53489,0.1218,0.52817,0.1218,0.5237,0.1246,0.52984,0.12379,0.55093,0.12131,0.59267,0.13775,0.61996,0.24225,0.64439,0.23944,0.67103,0.19643,0.71528,0.13548,0.73946,0.11371,0.77778,0.14001,0.824,0.18893,0.87862,0.2255,0.92192,0.25504,0.95109,0.31209,0.97087,0.35987,0.97387,0.38418,0.97241,0.43169,0.97267,0.57742,0.97722,0.63836,0.96582,0.57944,0.96941,0.62037,0.95215,0.67077,0.92363,0.74635,0.86885,0.79776,0.82733,0.82353,0.78704,0.83285,0.73409,0.83641,0.69592,0.79518,0.65272,0.70942,0.60377,0.71693,0.54947,0.82371,0.49141,0.82822,0.46284,0.82531,0.46029,0.80759,0.45149,0.76139,0.44358,0.74406,5
0.36782,0.06583,0.373,0.06562,0.36986,0.06604,0.36697,0.06919,0.36636,0.07301,0.36047,0.07278,0.35664,0.07325,0.34884,0.07693,0.34038,0.07372,0.33887,0.07987,0.35561,0.06515,0.41668,0.04918,0.51294,0.06887,0.58811,0.16056,0.65087,0.16902,0.71023,0.15179,0.77083,0.12258,0.80397,0.15384,0.83205,0.22667,0.85867,0.30945,0.89181,0.37255,0.9068,0.41611,0.91442,0.4698,0.90533,0.49999,0.88361,0.48305,0.85746,0.49727,0.83144,0.62904,0.81094,0.6478,0.77449,0.67289,0.75059,0.70371,0.70813,0.73231,0.66826,0.78717,0.62764,0.82023,0.60191,0.82914,0.58796,0.82421,0.56591,0.80555,0.56745,0.75301,0.55231,0.67277,0.52411,0.68783,0.48631,0.79636,0.43562,0.81288,0.40977,0.82531,0.4053,0.81925,0.39406,0.76943,0.37743,0.75198,5
0.35173,0.17868,0.35927,0.17812,0.35845,0.17924,0.3555,0.18239,0.35023,0.18413,0.35116,0.18037,0.35897,0.16241,0.36744,0.15064,0.38498,0.14423,0.40521,0.15655,0.43437,0.16286,0.4838,0.18361,0.56035,0.19898,0.61784,0.32957,0.66164,0.3493,0.69062,0.33333,0.72917,0.30644,0.73698,0.31773,0.75195,0.36334,0.77067,0.42671,0.80211,0.48367,0.81863,0.53691,0.81906,0.60402,0.80582,0.63694,0.78147,0.61017,0.75402,0.61748,0.73121,0.75807,0.71298,0.75785,0.67653,0.76636,0.65176,0.79629,0.61482,0.80923,0.58473,0.83964,0.55269,0.86237,0.53237,0.86834,0.52777,0.85303,0.49772,0.84876,0.50107,0.7982,0.48327,0.70942,0.45703,0.71693,0.41895,0.82979,0.3691,0.84049,0.3482,0.85242,0.34827,0.8484,0.34654,0.80161,0.34825,0.79156,5
0.37931,0.17555,0.38444,0.17187,0.38357,0.17295,0.38074,0.1761,0.37788,0.17778,0.37442,0.18037,0.37529,0.17515,0.37442,0.17629,0.38028,0.16988,0.39336,0.16294,0.41051,0.15636,0.45139,0.15738,0.51509,0.16582,0.56051,0.27324,0.59915,0.27605,0.63398,0.24702,0.67593,0.19999,0.68735,0.19398,0.70802,0.23334,0.728,0.29642,0.76517,0.33988,0.79849,0.37249,0.81906,0.43289,0.83009,0.47453,0.82898,0.47458,0.82298,0.50273,0.81321,0.63549,0.80638,0.6478,0.77903,0.67602,0.76235,0.70679,0.73205,0.74153,0.70406,0.79301,0.67447,0.83147,0.65707,0.84593,0.6412,0.8415,0.61136,0.83951,0.60813,0.79217,0.59414,0.70681,0.56814,0.71958,0.53052,0.83891,0.48068,0.85276,0.45647,0.87049,0.45418,0.86298,0.44356,0.81501,0.42413,0.80211,5
0.36551,0.09404,0.37071,0.09999,0.36758,0.09433,0.36468,0.09749,0.36175,0.10794,0.35582,0.11076,0.35198,0.11147,0.34186,0.10898,0.33568,0.10577,0.32701,0.11502,0.33652,0.11401,0.36574,0.10164,0.43534,0.11734,0.48619,0.21127,0.52586,0.20563,0.56208,0.16667,0.59954,0.11289,0.60546,0.09699,0.62016,0.12334,0.64,0.16938,0.68338,0.19282,0.72796,0.20134,0.76284,0.2416,0.78883,0.26751,0.80285,0.26272,0.81149,0.28415,0.81777,0.37096,0.82688,0.40252,0.81548,0.45171,0.81647,0.50927,0.79425,0.55692,0.77089,0.63265,0.74005,0.68821,0.72422,0.70868,0.71296,0.72334,0.68181,0.72839,0.67023,0.69578,0.64854,0.6335,0.61636,0.65873,0.57052,0.78116,0.51502,0.80675,0.48408,0.82531,0.47657,0.82799,0.46337,0.78284,0.44747,0.77309,5
0.36782,0.17555,0.373,0.175,0.36986,0.1761,0.36697,0.17925,0.36405,0.18096,0.36047,0.18037,0.35897,0.17834,0.35814,0.17308,0.36385,0.16347,0.37441,0.15337,0.39618,0.14007,0.44213,0.13443,0.51725,0.14541,0.57112,0.25071,0.62069,0.25634,0.66667,0.22917,0.71991,0.18387,0.74442,0.18394,0.77521,0.23668,0.80267,0.30618,0.82849,0.35947,0.84886,0.39262,0.85819,0.4396,0.85922,0.46179,0.8456,0.44915,0.82988,0.47268,0.8041,0.59678,0.79271,0.61949,0.76082,0.65421,0.73882,0.69136,0.70096,0.72,0.66587,0.77842,0.63232,0.82585,0.6139,0.84314,0.59722,0.82998,0.575,0.83024,0.56745,0.78915,0.54812,0.70418,0.52202,0.71958,0.4779,0.83283,0.43133,0.84969,0.4034,0.85844,0.4053,0.8484,0.39803,0.79624,0.38132,0.77309,5
0.41379,0.07837,0.41648,0.07812,0.41553,0.07862,0.41285,0.08177,0.41014,0.08571,0.40232,0.0886,0.39859,0.08917,0.3907,0.09295,0.38263,0.09295,0.37677,0.09904,0.37232,0.10424,0.38889,0.11147,0.43534,0.1301,0.4586,0.2338,0.46337,0.2338,0.45751,0.19048,0.45139,0.12258,0.41191,0.09364,0.3876,0.09334,0.38667,0.10749,0.4591,0.08823,0.54408,0.04698,0.61124,0.04698,0.66748,0.06688,0.71971,0.09322,0.76092,0.13388,0.79499,0.22258,0.83144,0.28302,0.84282,0.34891,0.85647,0.42901,0.83732,0.50154,0.8043,0.60349,0.76346,0.67978,0.73621,0.71708,0.71065,0.72334,0.67728,0.72839,0.65524,0.70783,0.62553,0.66231,0.58281,0.70105,0.52842,0.82371,0.46566,0.84663,0.4225,0.86145,0.41141,0.86006,0.39604,0.80697,0.37938,0.78628,5
0.44138,0.06896,0.4508,0.06562,0.45434,0.06288,0.45643,0.0629,0.46083,0.06032,0.46279,0.06012,0.46853,0.05414,0.46744,0.0577,0.46714,0.05129,0.46919,0.05432,0.47494,0.05212,0.50232,0.05246,0.55172,0.08418,0.58386,0.18592,0.60776,0.18592,0.62527,0.13989,0.64815,0.07419,0.64764,0.04683,0.65634,0.05668,0.67466,0.08468,0.70976,0.09151,0.74308,0.07718,0.77261,0.0906,0.79855,0.10828,0.8171,0.11299,0.83678,0.12569,0.85877,0.17096,0.88611,0.18868,0.89977,0.21496,0.9247,0.25617,0.92823,0.29231,0.93795,0.37609,0.93442,0.4354,0.95922,0.45938,0.97222,0.45822,0.96363,0.43519,0.96787,0.42169,0.97281,0.40314,0.97275,0.43916,0.96,0.54104,0.93991,0.58589,0.92781,0.63554,0.92058,0.66473,0.90892,0.65147,0.89689,0.65699,5
0.4069,0.21317,0.41418,0.2125,0.41324,0.21069,0.41285,0.21384,0.41014,0.21906,0.41163,0.21202,0.41025,0.207,0.40698,0.20834,0.40845,0.19872,0.40758,0.1949,0.41766,0.19219,0.44213,0.18688,0.49569,0.18622,0.52866,0.29013,0.54526,0.28169,0.55774,0.23512,0.57176,0.16451,0.55831,0.13378,0.55298,0.13334,0.56,0.15635,0.59103,0.16013,0.62971,0.14095,0.65525,0.151,0.67476,0.16561,0.69358,0.16101,0.71264,0.17214,0.72893,0.21613,0.75171,0.22957,0.75854,0.24923,0.77177,0.28704,0.77512,0.31693,0.78043,0.39359,0.77986,0.44382,0.79856,0.46218,0.81481,0.45245,0.81137,0.42901,0.82226,0.40663,0.82427,0.38481,0.82391,0.41005,0.80842,0.5076,0.78755,0.53681,0.77919,0.57832,0.78411,0.59767,0.78218,0.59517,0.77626,0.60158,5
0.48046,0.19749,0.48284,0.19687,0.4863,0.19182,0.48395,0.19183,0.48618,0.19048,0.48605,0.18988,0.48717,0.18471,0.4814,0.1859,0.48357,0.1827,0.48578,0.17891,0.49642,0.17916,0.51852,0.17376,0.56681,0.17601,0.5966,0.27888,0.61638,0.27605,0.62963,0.23215,0.64815,0.16451,0.6402,0.13378,0.646,0.13667,0.65867,0.15635,0.68866,0.16013,0.7204,0.1443,0.74816,0.15771,0.76213,0.16878,0.77197,0.16949,0.7862,0.17486,0.79499,0.22903,0.80865,0.24529,0.80865,0.27103,0.82118,0.29939,0.8134,0.32615,0.81384,0.40233,0.80796,0.44944,0.81534,0.46499,0.82639,0.45533,0.82273,0.43519,0.83298,0.40362,0.83473,0.37435,0.83228,0.40741,0.81473,0.5076,0.79399,0.54294,0.78981,0.57531,0.79226,0.6035,0.78812,0.59517,0.77821,0.60422,5
0.4069,0.09718,0.4119,0.09688,0.41096,0.09749,0.41285,0.09435,0.41244,0.0889,0.41163,0.09177,0.41259,0.08917,0.41163,0.08654,0.41315,0.08654,0.41469,0.08626,0.42244,0.0847,0.45139,0.08524,0.50431,0.10969,0.53716,0.20844,0.5582,0.20844,0.57516,0.16071,0.5926,0.09999,0.58561,0.08026,0.59432,0.09334,0.61067,0.12704,0.64644,0.14053,0.68514,0.14095,0.71638,0.15436,0.73544,0.17197,0.75534,0.17514,0.77011,0.19126,0.7836,0.24839,0.80182,0.27045,0.80638,0.29595,0.81882,0.33643,0.81579,0.3723,0.8043,0.44606,0.7986,0.50281,0.81295,0.51821,0.82176,0.50721,0.81818,0.48765,0.83083,0.46385,0.83055,0.44241,0.83019,0.46825,0.81053,0.57143,0.78755,0.60736,0.77495,0.65362,0.77393,0.67056,0.76634,0.64342,0.75097,0.65699,5
0.45518,0.17241,0.45996,0.17187,0.46119,0.16981,0.46101,0.17296,0.46083,0.17461,0.46047,0.17404,0.4592,0.17197,0.45815,0.17308,0.45775,0.16988,0.46209,0.16934,0.47016,0.16938,0.49768,0.17049,0.54526,0.17347,0.57962,0.27888,0.59915,0.27605,0.6122,0.23215,0.63195,0.16774,0.62283,0.13713,0.62791,0.14334,0.64,0.16613,0.67547,0.16667,0.71032,0.15436,0.73838,0.16107,0.75971,0.17197,0.77672,0.16666,0.78851,0.17486,0.80182,0.22581,0.82004,0.239,0.8246,0.25857,0.83294,0.29939,0.83253,0.32615,0.83055,0.40233,0.8267,0.45226,0.83452,0.46499,0.84953,0.45822,0.84545,0.43519,0.85439,0.41265,0.85565,0.38743,0.85535,0.41005,0.83789,0.50456,0.81974,0.53375,0.81104,0.59037,0.81059,0.61517,0.80595,0.60054,0.79377,0.61478,5
0.42529,0.16301,0.4325,0.16562,0.42922,0.16352,0.4266,0.16981,0.42396,0.17143,0.41628,0.17404,0.41491,0.17197,0.41396,0.16988,0.41549,0.16025,0.43128,0.15974,0.45108,0.15636,0.49306,0.15738,0.56035,0.17092,0.61359,0.27888,0.65733,0.29013,0.69498,0.26785,0.73844,0.22903,0.75434,0.22743,0.77004,0.26,0.78667,0.3127,0.81267,0.34968,0.8262,0.37249,0.82641,0.41275,0.83495,0.4172,0.83848,0.40396,0.84137,0.42624,0.84738,0.53225,0.85422,0.54717,0.84282,0.57321,0.84,0.60185,0.811,0.63384,0.7852,0.68513,0.75175,0.72754,0.73621,0.75351,0.7361,0.75504,0.71363,0.76235,0.70021,0.72892,0.67574,0.65183,0.63941,0.67196,0.59368,0.78724,0.53648,0.80675,0.50955,0.82531,0.50306,0.82799,0.49505,0.78819,0.48444,0.781,5
0.37471,0.34796,0.37986,0.34375,0.379,0.34591,0.37844,0.3522,0.37788,0.35239,0.37442,0.35443,0.37995,0.3535,0.38372,0.35256,0.38968,0.34936,0.40521,0.35144,0.42482,0.35831,0.46297,0.37049,0.52371,0.34438,0.56475,0.48732,0.59267,0.50986,0.61438,0.50595,0.63889,0.49354,0.63027,0.5117,0.6305,0.54334,0.63201,0.59284,0.64907,0.63071,0.67002,0.65772,0.68459,0.69799,0.68932,0.70382,0.68884,0.65537,0.68275,0.6612,0.67654,0.80645,0.67198,0.80503,0.64692,0.80997,0.61882,0.83333,0.58133,0.84923,0.55132,0.88046,0.51757,0.89888,0.494,0.89916,0.48611,0.89049,0.46136,0.87963,0.46681,0.81928,0.45398,0.71989,0.42558,0.72751,0.38526,0.84195,0.33262,0.85276,0.3121,0.86145,0.31976,0.85423,0.32278,0.80428,0.31712,0.78628,5
0.26896,0.3605,0.27231,0.3625,0.27169,0.36478,0.26835,0.36793,0.26498,0.37144,0.25814,0.37342,0.25408,0.38217,0.24651,0.38461,0.23475,0.38783,0.22749,0.39617,0.22673,0.40391,0.25231,0.40656,0.3125,0.35969,0.34183,0.47888,0.35345,0.47042,0.36383,0.42857,0.37269,0.36773,0.35483,0.33445,0.3566,0.33667,0.37067,0.35831,0.41688,0.36929,0.47607,0.36913,0.52568,0.39933,0.55826,0.41083,0.58669,0.40113,0.60689,0.42624,0.61959,0.54839,0.63098,0.57861,0.62186,0.61371,0.60942,0.65741,0.58373,0.69538,0.56086,0.7551,0.53396,0.79776,0.51319,0.80952,0.50463,0.80981,0.47955,0.79939,0.4818,0.75301,0.46444,0.67015,0.43187,0.68783,0.38105,0.80547,0.31974,0.82515,0.28875,0.84037,0.28514,0.8309,0.27327,0.77212,0.25681,0.74934,5
0.3977,0.32288,0.40274,0.32187,0.40183,0.32389,0.39908,0.32704,0.39401,0.33334,0.3907,0.33544,0.39393,0.33758,0.39768,0.34615,0.40845,0.35256,0.42417,0.37061,0.4463,0.39415,0.48148,0.41639,0.54095,0.39285,0.57325,0.55211,0.58621,0.58028,0.59041,0.58036,0.59491,0.57097,0.56079,0.58194,0.53748,0.60333,0.51733,0.62866,0.52243,0.65032,0.54156,0.66107,0.54767,0.68793,0.54854,0.67516,0.57482,0.61582,0.57701,0.62295,0.57403,0.7613,0.57858,0.76729,0.56492,0.78193,0.54353,0.80864,0.50478,0.82461,0.47017,0.86006,0.44497,0.87922,0.42207,0.87115,0.42361,0.84438,0.39773,0.80555,0.40471,0.72892,0.38703,0.62303,0.3585,0.61375,0.31369,0.68997,0.2618,0.68098,0.24203,0.68072,0.2505,0.67056,0.24752,0.63002,0.2393,0.61478,5
0.37471,0.34796,0.37986,0.34375,0.379,0.34591,0.37844,0.3522,0.37788,0.35239,0.37442,0.35443,0.37995,0.3535,0.38372,0.35256,0.38968,0.34936,0.40521,0.35144,0.42482,0.35831,0.46297,0.37049,0.52371,0.34438,0.56475,0.48732,0.59267,0.50986,0.61438,0.50595,0.63889,0.49354,0.63027,0.5117,0.6305,0.54334,0.63201,0.59284,0.64907,0.63071,0.67002,0.65772,0.68459,0.69799,0.68932,0.70382,0.68884,0.65537,0.68275,0.6612,0.67654,0.80645,0.67198,0.80503,0.64692,0.80997,0.61882,0.83333,0.58133,0.84923,0.55132,0.88046,0.51757,0.89888,0.494,0.89916,0.48611,0.89049,0.46136,0.87963,0.46681,0.81928,0.45398,0.71989,0.42558,0.72751,0.38526,0.84195,0.33262,0.85276,0.3121,0.86145,0.31976,0.85423,0.32278,0.80428,0.31712,0.78628,5
0.26896,0.3605,0.27231,0.3625,0.27169,0.36478,0.26835,0.36793,0.26498,0.37144,0.25814,0.37342,0.25408,0.38217,0.24651,0.38461,0.23475,0.38783,0.22749,0.39617,0.22673,0.40391,0.25231,0.40656,0.3125,0.35969,0.34183,0.47888,0.35345,0.47042,0.36383,0.42857,0.37269,0.36773,0.35483,0.33445,0.3566,0.33667,0.37067,0.35831,0.41688,0.36929,0.47607,0.36913,0.52568,0.39933,0.55826,0.41083,0.58669,0.40113,0.60689,0.42624,0.61959,0.54839,0.63098,0.57861,0.62186,0.61371,0.60942,0.65741,0.58373,0.69538,0.56086,0.7551,0.53396,0.79776,0.51319,0.80952,0.50463,0.80981,0.47955,0.79939,0.4818,0.75301,0.46444,0.67015,0.43187,0.68783,0.38105,0.80547,0.31974,0.82515,0.28875,0.84037,0.28514,0.8309,0.27327,0.77212,0.25681,0.74934,5
0.3977,0.32288,0.40274,0.32187,0.40183,0.32389,0.39908,0.32704,0.39401,0.33334,0.3907,0.33544,0.39393,0.33758,0.39768,0.34615,0.40845,0.35256,0.42417,0.37061,0.4463,0.39415,0.48148,0.41639,0.54095,0.39285,0.57325,0.55211,0.58621,0.58028,0.59041,0.58036,0.59491,0.57097,0.56079,0.58194,0.53748,0.60333,0.51733,0.62866,0.52243,0.65032,0.54156,0.66107,0.54767,0.68793,0.54854,0.67516,0.57482,0.61582,0.57701,0.62295,0.57403,0.7613,0.57858,0.76729,0.56492,0.78193,0.54353,0.80864,0.50478,0.82461,0.47017,0.86006,0.44497,0.87922,0.42207,0.87115,0.42361,0.84438,0.39773,0.80555,0.40471,0.72892,0.38703,0.62303,0.3585,0.61375,0.31369,0.68997,0.2618,0.68098,0.24203,0.68072,0.2505,0.67056,0.24752,0.63002,0.2393,0.61478,5
0.72184,0.39498,0.7231,0.39374,0.72146,0.39622,0.72018,0.39937,0.7212,0.39049,0.71395,0.35759,0.70629,0.3121,0.68838,0.27884,0.66901,0.24038,0.64218,0.20129,0.61575,0.16286,0.59723,0.12787,0.59698,0.125,0.58174,0.21408,0.55172,0.20844,0.52069,0.16071,0.48611,0.09354,0.40695,0.08026,0.33076,0.11334,0.26667,0.1759,0.25593,0.2255,0.27707,0.2651,0.29095,0.33557,0.29612,0.40128,0.30879,0.42656,0.33563,0.47541,0.36447,0.63549,0.41002,0.67924,0.44419,0.73209,0.48236,0.79939,0.51674,0.84923,0.56325,0.89796,0.6089,0.92135,0.67146,0.90756,0.73379,0.87609,0.77045,0.83333,0.80728,0.74699,0.82009,0.6335,0.826,0.61904,0.80842,0.69302,0.78326,0.67791,0.76857,0.66266,0.75967,0.62974,0.74257,0.57104,0.72374,0.52771,6
0.77472,0.47649,0.77803,0.475,0.77626,0.48112,0.77523,0.48114,0.77189,0.4762,0.76745,0.45886,0.7599,0.42675,0.74651,0.39424,0.73474,0.34936,0.72512,0.31311,0.71122,0.27036,0.70371,0.22623,0.70259,0.18622,0.68365,0.26198,0.64656,0.2338,0.6013,0.16964,0.55325,0.0871,0.4665,0.04683,0.3876,0.06,0.32266,0.10749,0.31399,0.14053,0.31989,0.15436,0.30562,0.20135,0.28398,0.25477,0.27315,0.28814,0.27126,0.34154,0.2574,0.49355,0.25285,0.57233,0.24601,0.65421,0.24705,0.74075,0.26077,0.80923,0.29833,0.89213,0.34192,0.96349,0.38849,1,0.46065,1,0.51363,0.97839,0.59314,0.87952,0.64645,0.73299,0.68344,0.70105,0.69894,0.77204,0.69527,0.74846,0.69214,0.72289,0.69451,0.67639,0.68911,0.60321,0.67509,0.55409,6
0.77241,0.42006,0.77574,0.42188,0.77397,0.42138,0.77293,0.42768,0.77189,0.42857,0.76977,0.42722,0.76457,0.40764,0.74885,0.3782,0.73708,0.33974,0.72512,0.30672,0.70884,0.27036,0.69444,0.23278,0.69397,0.20153,0.67941,0.2845,0.65087,0.26198,0.6122,0.19643,0.56945,0.12258,0.49132,0.08361,0.4212,0.09667,0.34667,0.12704,0.30079,0.16013,0.28211,0.18792,0.26895,0.25503,0.25242,0.30892,0.2494,0.33616,0.25747,0.38252,0.26196,0.52903,0.27562,0.59119,0.29157,0.65109,0.3153,0.70988,0.33732,0.76,0.36992,0.82507,0.40281,0.86237,0.44604,0.87675,0.50463,0.88185,0.53636,0.87345,0.59529,0.81025,0.64226,0.69371,0.67715,0.67725,0.68211,0.76292,0.70386,0.73313,0.71975,0.71989,0.72709,0.69096,0.72674,0.63538,0.72179,0.60158,6
0.42759,0.24765,0.4325,0.24687,0.42922,0.24843,0.4289,0.25158,0.42627,0.25397,0.42093,0.25633,0.41491,0.25159,0.40466,0.24359,0.39202,0.22436,0.37677,0.20768,0.35561,0.19871,0.35186,0.19016,0.37069,0.18622,0.36093,0.29296,0.33621,0.27605,0.29847,0.2619,0.25,0.23548,0.16377,0.25083,0.10336,0.31,0.056,0.3811,0.0686,0.42158,0.11838,0.45973,0.15892,0.50001,0.18446,0.51273,0.21615,0.4887,0.25058,0.50546,0.27335,0.6258,0.30069,0.64465,0.31435,0.66978,0.32706,0.70679,0.33493,0.73846,0.36754,0.80758,0.40983,0.85113,0.45803,0.85995,0.53009,0.8415,0.57727,0.80864,0.64025,0.73193,0.66946,0.63613,0.68763,0.62962,0.68632,0.71124,0.67167,0.70552,0.67091,0.68675,0.67414,0.65598,0.66931,0.58981,0.65953,0.53826,6
