@relation Protein.arff

@attribute att01 numeric
@attribute att11 numeric
@attribute att21 numeric
@attribute att31 numeric
@attribute att41 numeric
@attribute att51 numeric
@attribute att61 numeric
@attribute att71 numeric
@attribute att81 numeric
@attribute att91 numeric
@attribute att101 numeric
@attribute att111 numeric
@attribute att121 numeric
@attribute att131 numeric
@attribute att141 numeric
@attribute att151 numeric
@attribute att161 numeric
@attribute att171 numeric
@attribute att181 numeric
@attribute att191 numeric
@attribute att201 numeric
@attribute att211 numeric
@attribute att221 numeric
@attribute att231 numeric
@attribute att241 numeric
@attribute att251 numeric
@attribute att261 numeric
@attribute att271 numeric
@attribute att281 numeric
@attribute att291 numeric
@attribute att301 numeric
@attribute att311 numeric
@attribute att321 numeric
@attribute att331 numeric
@attribute att341 numeric
@attribute att351 numeric
@attribute att361 numeric
@attribute att371 numeric
@attribute att381 numeric
@attribute att391 numeric
@attribute att401 numeric
@attribute att411 numeric
@attribute att421 numeric
@attribute att431 numeric
@attribute att441 numeric
@attribute att451 numeric
@attribute att461 numeric
@attribute att471 numeric
@attribute att481 numeric
@attribute att491 numeric
@attribute att501 numeric
@attribute att511 numeric
@attribute att521 numeric
@attribute att531 numeric
@attribute att541 numeric
@attribute att551 numeric
@attribute att561 numeric
@attribute att571 numeric
@attribute att581 numeric
@attribute att591 numeric
@attribute att601 numeric
@attribute att611 numeric
@attribute att621 numeric
@attribute att631 numeric
@attribute att641 numeric
@attribute att651 numeric
@attribute att661 numeric
@attribute att671 numeric
@attribute att681 numeric
@attribute att691 numeric
@attribute att701 numeric
@attribute att711 numeric
@attribute att721 numeric
@attribute att731 numeric
@attribute att741 numeric
@attribute att751 numeric
@attribute att761 numeric
@attribute att771 numeric
@attribute att781 numeric
@attribute att791 numeric
@attribute att801 numeric
@attribute att811 numeric
@attribute att821 numeric
@attribute att831 numeric
@attribute att841 numeric
@attribute att851 numeric
@attribute att861 numeric
@attribute att871 numeric
@attribute att881 numeric
@attribute att891 numeric
@attribute att901 numeric
@attribute att911 numeric
@attribute att921 numeric
@attribute att931 numeric
@attribute att941 numeric
@attribute att951 numeric
@attribute att961 numeric
@attribute att971 numeric
@attribute att981 numeric
@attribute att991 numeric
@attribute att1001 numeric
@attribute att1011 numeric
@attribute att1021 numeric
@attribute att1031 numeric
@attribute att1041 numeric
@attribute att1051 numeric
@attribute att1061 numeric
@attribute att1071 numeric
@attribute att1081 numeric
@attribute att1091 numeric
@attribute att1101 numeric
@attribute att1111 numeric
@attribute att1121 numeric
@attribute att1131 numeric
@attribute att1141 numeric
@attribute att1151 numeric
@attribute att1161 numeric
@attribute att1171 numeric
@attribute att1181 numeric
@attribute att1191 numeric
@attribute class {alfa,AmaisB,AsobreB,beta,small}

@data
0.107,0,0.37931,0.42021,0.25,0.27622,0.04943,0.48168,0.46701,0.56459,0.15663,0.18182,0.25325,0.57664,0.28649,0.23353,0.43192,0.33544,0,0.11712,0.06747,0.67368,0.29195,0.38435,0.55479,0.51613,0.32081,0.09843,0.74928,0.56863,0.63867,0.84431,0.2795,0.38095,0.59152,0.73141,1,0.05,0.14634,0.33889,0.67116,0.7451,0.32847,0.40343,0.68466,0.2894,0.57975,0.58806,0.05729,0.33125,0.46382,0.72148,0.7451,0.2795,0.38095,0.46863,0.44909,1,0.09843,0.74928,0.69651,0.69141,0.84431,0.40481,0.50526,0.41379,0.26346,0.41554,0.62222,0.28571,0.35267,0.51732,0.68089,1,0.09804,0.39404,0.57734,0.63614,0.77457,0.02268,0.24568,0.72496,0.79655,0.94286,0.20023,0.5,0.3993,0,0.3985,0.6129,0.31497,0.342,0.38095,0.42019,0.961,0.02802,0.09914,0.58705,0.68828,0.934,0.11538,0.42159,0.72591,0.6417,1,0.29278,0.86256,0.2982,0.25786,0.75976,0.42857,0.57509,0.65594,0.52478,1,0.08197,0.38012,0.48319,0.66613,0.83404,AmaisB
0.37449,0.07234,0.23563,0.21809,0.31731,0.43357,0.06464,0.56021,0.33503,0.31579,0.3012,0.11888,0.32468,0.18248,0.09189,0.24551,0.5446,0.57595,0,0.15315,0.13493,0.17895,0.64138,0.5068,0.20205,0.28495,0.6474,0.15748,0.29107,0.49376,0.75586,0.8024,0.01863,0.54135,0.4442,0.41966,1,0.06818,0.68293,0.85,0.75741,0.88889,0.4708,0.71459,0.15909,0.64183,0.19939,0.40896,0.07813,0.57188,0.80921,0.69799,0.88889,0.01863,0.5614,0.45686,0.38364,1,0.15748,0.29107,0.55022,0.75586,0.8024,0.64551,0.27105,0.31565,0.61756,0.32432,0.38333,0.01905,0.4826,0.57576,0.61992,0.98082,0.09412,0.56623,0.53159,0.67327,1,0.09897,0.33205,0.47833,0.54511,0.94505,0.47424,0.35088,0.24473,0,0.50376,0.53917,0.15489,0.24948,0.6501,0.85994,0.942,0.07974,0.3028,0.41189,0.59623,0.983,0.06731,0.13849,0.3804,0.58704,1,0.55323,0.62559,0.72237,0.22013,0.47447,0.02857,0.59707,0.69802,0.51603,1,0.05246,0.36257,0.60274,0.71774,0.92766,AsobreB
0.55967,0.15745,0.56897,0.32979,0.24038,0.12937,0.04563,0.32461,0,0.76555,0.3012,0.17483,0.31818,0.45255,0.4,0.22156,0.17371,0.31013,0,0.10811,0.07496,0.47895,0.33333,0.57143,0.33219,0.37366,0.53757,0.18898,0.58501,0.57932,0.77344,1,0.07143,0.47619,0.55134,0.47242,0.77928,0.04545,0.42988,0.475,0.54717,0.92157,0.52555,0.44635,0.47159,0.58166,0.32822,0.39403,0.05208,0.375,0.36513,0.43624,0.92157,0.07143,0.53885,0.48431,0.34909,0.81008,0.18898,0.58501,0.70961,0.77344,1,0.49891,0.63421,0.24668,0.72238,0.08446,0.33611,0.07302,0.49884,0.42857,0.51423,0.94005,0.04314,0.30464,0.59041,0.70545,0.78613,0.09691,0.29942,0.71001,0.70441,1,0.50585,0.16228,0.36417,0,0.56391,0.23041,0.05094,0.43659,0.54969,0.73738,0.827,0.19935,0.21336,0.23567,0.32322,0.346,0.10577,0.389,0.66445,0.87247,1,0.46388,0.79858,0.67866,0.07966,0.41441,0.10952,0.47253,0.4901,0.36443,0.86486,0.03607,0.40156,0.50809,0.71129,0.94894,AsobreB
0.36214,0,0.25287,0.42553,0.21154,0.25524,0.11027,0.18848,0.81726,0.38278,0.3494,0.25175,0.28571,0.26277,0.19459,0.13174,0.2723,0.41772,0.11667,0.45946,0.15892,0.67105,0.43448,0.17347,0.94863,0.33065,0.26879,0.02362,0.68012,0.5918,0.79883,0.86826,0.06211,0.57895,0.54688,0.71942,1,0.05909,0.42683,0.45833,0.53369,0.95425,0.24088,0.42275,0.72727,0.27221,0.33742,0.87761,0.06771,0.45938,0.51316,0.51678,0.95425,0.13043,0.43108,0.35098,0.46909,1,0.02362,0.68012,0.72489,0.88477,0.86826,0.36543,0.36842,0.74536,0.21813,0.62162,0.55278,0.15556,0.39907,0.5303,0.55894,1,0.0549,0.40728,0.56863,0.72772,0.87283,0.01031,0.38772,0.61883,0.70825,0.98462,0.31616,0.45906,0.31616,0,0.44361,0.47465,0.37942,0.43971,0.73292,0.90216,0.956,0.02371,0.09483,0.20913,0.53452,0.781,0.05769,0.5112,0.62957,0.6336,1,0.26616,0.59953,0.26221,0.44654,0.63964,0.2,0.40659,0.44307,0.40816,1,0.0459,0.41326,0.52927,0.72581,0.93617,beta
0.17695,0.07234,0.32759,0.35106,0.30769,0.27273,0.06464,0.22513,0.33503,0.37321,0.27711,0.38462,0.48701,0.40146,0.18378,0.29341,0.40376,0.5443,0.15,0.28829,0.47526,0.51053,0.46667,0.32993,0.63699,0.32527,0.48844,0.01969,0.42651,0.5508,0.83984,1,0.00311,0.64662,0.59598,0.64988,0.95946,0.09545,0.57012,0.60556,0.67655,0.98039,0.33942,0.51931,0.52273,0.49857,0.30061,0.65075,0.10937,0.59688,0.63487,0.68121,0.98039,0.00311,0.56892,0.5,0.48364,0.96512,0.01969,0.42651,0.66812,0.80078,1,0.4267,0.6,0.4191,0.51275,0.32432,0.41667,0.14921,0.59861,0.62554,0.68089,0.97842,0.00784,0.31457,0.50327,0.52723,1,0.00825,0.49712,0.67564,0.81766,0.99341,0.10773,0.32749,0.62998,0.08571,0.15038,0.41014,0.16112,0.18191,0.82402,0.86406,0.862,0.03664,0.11422,0.37261,0.6977,0.966,0.01923,0.42363,0.56645,0.58704,1,0.41255,0.70853,0.58098,0.27254,0.45045,0.00476,0.58608,0.68069,0.58601,0.95135,0.05246,0.41326,0.47323,0.65,1,beta
0.13169,0.82553,0.18391,0.17021,0.30769,0.33916,0.12167,0.16754,0.49239,0.77033,0.38554,0.22378,0,0.23358,0.35135,0.38922,0,0.20253,0,0,0,0.39737,0.11494,1,0.14384,0.91129,0.55202,0.50394,0.39769,0.40107,0.81445,0.80838,0.09317,0,0.51339,0.40288,1,0.28636,0.31707,0.31667,0.50943,0.57516,0.94161,0.22747,0.44318,0.59599,0.86503,0.20896,0.32813,0.3,0.17763,0.38926,0.57516,0.09317,0,0.45098,0.12,0,0.50394,0.39769,0.98472,0.87695,1,0.23632,0.73947,0.53846,0.35694,0.32432,0.56667,0.09524,0,0.49784,0.45528,0.45803,0.37647,0.14238,0.33115,0.48762,0.62428,0.1299,0.33973,0.52466,0.85413,1,0.26464,0,0.73536,0,0.50376,0,0.23493,0.23493,0.30021,0.3656,0.419,0,0,0,0,0,0.29808,0.28106,0.7392,0.72874,1,0.43916,0.56872,0.74293,0.55136,0.2012,0.14286,0.6044,0.56931,0.46647,0.47568,0.41967,0.25731,0.49564,0.41452,0.7234,small
0.56379,0,0.22414,0.48936,0.44231,0.16084,0.12548,0.3089,0.46701,0.44019,0.08434,0.27273,0.21429,0.18978,0.03784,0.35329,0.24413,0.70253,0.33333,0.11712,0.18291,0.40789,0.45287,0.48639,0.43151,0.41935,0.44509,0.12598,0.61095,0.50446,0.82227,0.92216,0.01553,0.52632,0.5558,0.57794,1,0.08182,0.50305,0.65833,0.69272,0.83007,0.43796,0.51288,0.45455,0.43553,0.40491,0.5791,0.09375,0.53125,0.58224,0.61745,0.83007,0.01553,0.52632,0.51373,0.42909,1,0.12598,0.49856,0.6179,0.7832,0.92216,0.47046,0.49737,0.42706,0.33144,0.40878,0.39444,0.01587,0.5174,0.67965,0.76423,1,0.07451,0.43046,0.49891,0.55941,0.80925,0.1567,0.33205,0.56203,0.69866,0.94286,0.83372,0,0.16628,0,0.59398,0,0.0343,0.21726,0.54141,0.80124,0.993,0,0,0,0,0,0.05769,0.44603,0.29568,0.4332,1,0.3384,0.79384,0.40874,0.26625,0.49249,0.02381,0.59341,0.7599,0.64723,1,0.0623,0.40156,0.5193,0.67903,0.85957,alfa
0.48971,0.43404,0.78161,0.27128,0.16346,0.2972,0,0.17801,0.34518,0.32536,0.20482,0.11888,0.44156,0.24818,0.09189,0.20359,0.15962,0.64557,0,0,0.04198,0.48158,0.37471,0.5068,0.69178,0.48387,0.5289,0.12992,0.23055,0.50089,0.56055,1,0.36335,0.81203,0.97991,0.96403,0.84685,0.06818,0.39329,0.18333,0.28302,0.88889,0.41241,0.53863,0.44034,0.57307,0.3773,0.78507,0.07813,0.37813,0.01974,0.10738,0.88889,0.36335,0.81203,0.86078,0.72182,0.86822,0.12992,0.23055,0.61354,0.56055,1,0.63239,0.62632,0.16976,0.43059,0.16554,0.20556,0.31746,0.47564,0.69264,0.86382,0.91847,0.19608,0.50662,0.41176,0.40594,1,0.03093,0,0,0.31478,0.47912,0.19789,0,0.80211,0,0.5188,0,0.07069,0.08836,0.14079,0.78579,0.814,0,0,0,0,0,0.15385,0.47251,0.53821,0.50405,1,0.73764,0.52607,0.46787,0.10273,0.30931,0.47619,0.52747,0.79208,0.81633,0.81622,0.16393,0.4386,0.42092,0.46129,1,AmaisB
0.34568,0.01702,0.35632,0.21277,0.55769,0.38811,0.08365,0.27749,0.31472,0.44498,0.15663,0.27972,0.23377,0.29197,0.16757,0.61078,0.20657,0.48101,0.21667,0.11712,0.29085,0.36053,0.54483,0.41156,0.53082,0.23118,0.67052,0.08268,0.41499,0.41533,0.65625,0.52096,0.00621,0.55388,0.68527,0.78657,1,0.07273,0.49085,0.675,0.66038,0.91503,0.35766,0.62232,0.37216,0.6361,0.17178,0.64478,0.08333,0.47813,0.60197,0.57718,0.91503,0.00621,0.55388,0.52353,0.58727,1,0.08268,0.41499,0.51747,0.65625,0.52096,0.62582,0.33158,0.4191,0.56941,0.55405,0.35278,0.00635,0.51276,0.5671,0.79065,1,0.16863,0.49338,0.6122,0.61634,0.84393,0.03299,0.30902,0.58894,0.67179,0.97143,0.21897,0.27924,0.55738,0,0.33835,0.36866,0.25364,0.39293,0.57039,0.6725,0.933,0.0431,0.21983,0.5,0.76255,0.88,0.02885,0.27495,0.53987,0.69028,1,0.48669,0.61374,0.5527,0.38155,0.41441,0.00952,0.58608,0.67079,0.74636,1,0.14098,0.46394,0.52428,0.63226,0.82979,AsobreB
0.2428,0.08511,0.56897,0.21277,0.35577,0.27622,0.07605,0.3089,0.11675,0.35407,0.20482,0.41259,0.27273,0.22628,0.12432,0.54491,0.277,0.39241,0.46667,0.68468,0.48276,0.35789,0.57931,0.36395,0.58219,0.28763,0.50289,0.0748,0.56484,0.54724,0.75781,1,0.01242,0.4812,0.60491,0.753,0.98649,0.00455,0.6372,0.58611,0.59299,0.9281,0.54015,0.52146,0.36364,0.50716,0.31902,0.56418,0.00521,0.68125,0.60855,0.57047,0.98039,0.01242,0.4386,0.51961,0.55273,0.97674,0.0748,0.56484,0.65939,0.80273,1,0.59081,0.33158,0.44828,0.44476,0.48986,0.37778,0.0127,0.41763,0.51948,0.71138,1,0.00784,0.61258,0.7037,0.62871,0.93642,0.03093,0.4357,0.57549,0.79079,0.99341,0.34192,0.17836,0.51522,0,0.38346,0.26267,0.00832,0.30042,0.56625,0.78476,0.907,0.03341,0.20474,0.34607,0.67887,0.929,0.01923,0.35234,0.49668,0.62348,1,0.4981,0.57583,0.46015,0.34591,0.48649,0.01905,0.44689,0.62871,0.64723,1,0.00656,0.44055,0.56663,0.67903,0.95319,AsobreB
0.09465,0.2,0.13218,0.43085,0.22115,0.16434,0.17871,0.12042,0.41117,0.44498,0.14458,0.48951,0.22727,0.51095,0.06486,0.62874,0.2723,0.73418,0.2,0.20721,0.08246,0.52105,0.37011,0.46259,0.45548,0.56452,0.56358,0.04331,0.40922,0.50446,0.61914,1,0.21118,0.64912,0.51563,0.69065,0.94595,0.09545,0.53659,0.63056,0.69003,0.84967,0.44891,0.38412,0.61648,0.40401,0.68405,0.50746,0.10937,0.525,0.58882,0.61409,0.92157,0.31988,0.47368,0.36275,0.51455,0.86434,0.04331,0.40922,0.64192,0.6875,1,0.30197,0.81316,0.40849,0.49575,0.11486,0.54167,0.47302,0.62645,0.67749,0.69919,0.91607,0.08627,0.41722,0.42484,0.65347,1,0.02062,0.14587,0.78475,0.66795,0.97363,0.23185,0.27193,0.55035,0,0.18045,0.43318,0.45946,0.49584,0.54141,0.58702,0.628,0.05065,0.13793,0.24735,0.29184,0.791,0.10577,0.47862,0.78405,0.7915,1,0.28327,0.87678,0.50129,0.16981,0.52853,0.49048,0.72527,0.54455,0.62974,0.81081,0.07213,0.4191,0.48692,0.58387,1,beta
0.23045,0.0383,0.32184,0.19681,0.58654,0.42308,0.07224,0.19372,0.32995,0.22488,0.16867,0.62238,0.21429,0.13869,0.04865,0.41916,0.41784,0.32278,0.61667,0.71171,0.27436,0.36053,0.66897,0.22789,0.50685,0.43011,0.30925,0.01575,0.41787,0.5205,0.68945,1,0.02174,0.56391,0.54688,0.7482,0.97748,0.11818,0.55183,0.66944,0.70081,0.84967,0.40146,0.603,0.3608,0.47564,0.47239,0.52836,0.13542,0.6875,0.61184,0.62752,0.9085,0.02174,0.50627,0.45294,0.55818,0.98062,0.01575,0.43228,0.64847,0.68945,1,0.60175,0.21579,0.61008,0.3881,0.66892,0.46667,0.02222,0.48956,0.54113,0.7378,0.98801,0.01569,0.27483,0.52723,0.69802,1,0.05361,0.48752,0.66667,0.69674,0.96923,0,0.49854,0.6007,0,0,0.56221,0,0,0,0,0,0.10022,0.38793,0.56582,0.71862,0.864,0.03846,0.33401,0.47342,0.69636,1,0.46958,0.46682,0.29306,0.43396,0.62162,0.03333,0.54945,0.60644,0.68513,0.97297,0.01311,0.38986,0.52179,0.70645,1,beta
0.15638,0.73617,0.1092,0.20213,0,0.87413,0,0,0.19289,0.09091,0.45783,0.40559,0.12338,0.56204,0.20541,0.46108,0.0892,0,0.31667,0.52252,0.03148,0.34211,0.65747,0.20408,0.56164,0.15323,0.57514,0.14567,0.17003,0.34046,0.6543,0.65269,0.23292,0.83459,0.70536,0.8705,1,0.25455,0.53049,0.20278,0.29111,0.24837,0.29927,0.67811,0.28977,0.61891,0.11963,0.55522,0.29167,0.75938,0.35855,0.11745,0.24837,0.23292,0.54637,0.61961,0.65091,1,0.14567,0.17003,0.41703,0.6543,0.65269,0.62582,0.47895,0.3634,0.41926,0.53716,0.3,0.2381,0.77262,0.72727,0.85163,1,0.22353,0.37417,0.20044,0.47772,0.66474,0.07423,0.33589,0.64574,0.52591,0.7033,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17308,0.39511,0.5515,0.61538,1,0.77567,0.25829,0.21851,0.53878,0.11712,0.26667,0.57509,0.78218,0.73469,1,0.31148,0.16764,0.25156,0.09839,0.75319,small
0.10288,0,0.48276,0.40426,0.80769,0.11888,0,0.57068,0.63959,0.40191,0.3012,0.46853,0.16234,0.67153,0.13514,0.45509,0,0.26582,0.13333,0.15315,0.13193,0.87368,0,0.55442,0.15411,0.88441,0.07514,0.02756,0.68588,0.59715,0.79687,1,0.04658,0.3208,0.01116,0,0.62162,0.14545,0.67073,0.75833,0.76819,0.88889,0.52555,0.15451,0.86364,0.04871,0.8589,0.28955,0.16667,0.6625,0.5625,0.71141,0.88889,0.04658,0.3208,0.0098,0.23636,0.67442,0.02756,0.68588,0.73144,0.79687,1,0.21882,0.48421,0.61273,0.24929,0.27703,0.57778,0.04762,0.37355,0.37446,0.64431,1,0.02745,0.36093,0.58606,0.68317,0.95376,0.06598,0.4357,0.58894,0.59693,0.96264,0.7178,0.03655,0.25176,0.22857,0.69925,0.03687,0.03534,0.2973,0.50414,0.78785,0.975,0.58836,0.58836,0.58917,0.58891,0.563,0.06731,0.26273,0.30731,0.56073,1,0.10646,0.91943,0.2365,0.15304,0.73874,0.07143,0.3663,0.30446,0.55102,1,0.02295,0.48343,0.56289,0.77903,0.96596,alfa
0.54733,0.01702,0.34483,0.34043,0.45192,0.1958,0.14829,0.22513,0.15228,0.5933,0.31325,0.18182,0.41558,0.12409,0.37297,0.25749,0.20188,0.40506,0.15,0.35135,0.30285,0.33421,0.55172,0.43537,0.33904,0.32258,0.61561,0.0315,0.34582,0.42602,0.64453,0.97605,0.05901,0.62907,0.61607,0.80576,1,0.00909,0.55793,0.63611,0.73315,0.91503,0.47445,0.53863,0.39205,0.57307,0.39264,0.48955,0.01042,0.54688,0.58553,0.66779,0.91503,0.05901,0.57644,0.48235,0.62545,1,0.0315,0.34582,0.6441,0.64453,0.97605,0.47484,0.42632,0.53846,0.4051,0.47297,0.48333,0.02222,0.40371,0.41991,0.59553,1,0.01176,0.40397,0.53595,0.71287,0.97688,0.05773,0.70058,0.7713,0.76583,0.98022,0.52225,0.08187,0.41218,0.11429,0.54887,0.10138,0.02183,0.20062,0.3913,0.60556,0.918,0.17134,0.17996,0.32803,0.33682,0.644,0.02885,0.7332,0.81894,0.77328,1,0.40875,0.60664,0.38046,0.36478,0.53153,0.03333,0.50916,0.59901,0.76968,1,0.00984,0.31969,0.42715,0.59194,0.98298,AsobreB
0.2428,0,0.52874,0.44681,0.32692,0.20629,0.03042,0.65969,0.4264,0.56459,0.50602,0.29371,0.22078,0.30657,0.22703,0.1018,0.15962,0.37342,0,0.22523,0.13193,0.65263,0.13563,0.63946,0.23973,0.70161,0.24566,0.02756,0.39481,0.46346,0.71484,0.79641,0.2795,0.59398,0.62946,0.86811,0.96396,0.14545,0.57012,0.59444,0.47439,1,0.64599,0.24464,0.64773,0.31519,0.70245,0.36716,0.16667,0.55938,0.59211,0.51342,1,0.2795,0.59398,0.50392,0.63273,0.96899,0.02756,0.39481,0.56769,0.76367,0.79641,0.31291,0.46053,0.47745,0.39377,0.36149,0.50833,0.20635,0.53132,0.55628,0.76423,0.85851,0.02745,0.22185,0.36601,0.55941,1,0.04742,0.66027,0.73991,0.90403,0.94505,0.4719,0.27047,0.31148,0.48571,0.51128,0.39171,0.11331,0.31497,0.60041,0.81359,0.966,0.03664,0.25323,0.42781,0.66841,0.832,0.06731,0.32994,0.47508,0.47571,1,0.20152,0.91943,0.43445,0.25996,0.58559,0.30952,0.64469,0.63614,0.81924,0.95676,0.02295,0.27096,0.41594,0.53387,1,AsobreB
0.17695,0.09362,0.31034,0.22872,0.41346,0.3042,0.12548,0.34031,0.27411,0.15789,0.51807,0.37762,0.56494,0.24088,0.17838,0.25749,0.46009,0.55063,0.36667,0.1982,0.09145,0.35,0.54483,0.42517,0.32877,0.42742,0.47977,0.20866,0.37176,0.58467,0.78906,1,0.02795,0.4386,0.54688,0.4964,0.75676,0.14091,0.65549,0.72222,0.7062,0.85621,0.40511,0.58155,0.3892,0.49284,0.31288,0.53433,0.04688,0.6125,0.65789,0.70805,0.85621,0.06211,0.4386,0.43922,0.34727,0.74806,0.20866,0.46398,0.71616,0.83203,1,0.45514,0.41053,0.51724,0.35127,0.58108,0.43889,0.06349,0.35499,0.27273,0.44715,0.84412,0.16471,0.86755,0.76688,0.75,0.93642,0.01856,0.15547,0.36921,0.72553,1,0,0.46053,0.63115,0,0,0.50691,0,0,0,0,0,0.2694,0.43319,0.57643,0.78452,0.902,0.09615,0.21792,0.51495,0.54858,1,0.46958,0.54976,0.22365,0.42977,0.46246,0.09524,0.37729,0.47277,0.36152,0.64865,0.81639,0.83431,0.71856,0.75645,0.95319,beta
0.18519,0,0.64368,0.47872,0.21154,0.1958,0,0.4712,0.28426,0.37799,0.13253,0.23776,0.36364,0.16058,0.18378,0.4012,0.6338,0.28481,0.18333,0.30631,0.08696,0.55,0.49885,0.23129,0.66096,0.41667,0.43642,0.08268,0.58213,0.61497,0.70703,0.73054,0.09938,0.48371,0.63393,0.82014,1,0.04091,0.44207,0.20833,0.44205,0.85621,0.24088,0.58369,0.5142,0.5788,0.40491,0.65672,0.04688,0.4625,0.19737,0.30537,0.85621,0.09938,0.48371,0.55686,0.67273,1,0.08268,0.58213,0.75328,0.70703,0.73054,0.65208,0.32368,0.30239,0.63173,0.48986,0.17222,0.06349,0.36891,0.56494,0.69309,1,0.03922,0.27815,0.49237,0.50743,0.73988,0.2268,0.44146,0.63677,0.90211,0.95165,0,0.87135,0.30211,0,0,0.73272,0,0,0,0,0,0.06034,0.26616,0.58493,0.84623,0.989,0.09615,0.23014,0.4485,0.32591,1,0.53992,0.6564,0.65039,0.32704,0.24024,0.09524,0.35897,0.64604,0.62099,1,0.03279,0.35867,0.45205,0.56452,0.80851,beta
0.83951,0.02979,0.23563,0.10638,0.25962,0.47552,0.12928,0.28272,0.41624,0.35885,0.40964,0.13986,0.12987,0.35036,0.10811,0.40719,0.03286,0.43038,0.23333,0.18018,0.17391,0.24211,0.72184,0.30272,0.41438,0.22312,0.63295,0.15748,0.38617,0.60071,0.64453,0.95808,0.01553,0.58396,0.59821,0.77698,1,0.05455,0.53049,0.48889,0.57412,0.9085,0.26642,0.74464,0.27841,0.69341,0.1411,0.48358,0.0625,0.54063,0.47039,0.53691,0.9085,0.01553,0.55138,0.45882,0.58,1,0.15748,0.40634,0.73581,0.64453,0.95808,0.73961,0.14737,0.46684,0.49292,0.4527,0.28056,0.01587,0.35267,0.50649,0.85569,1,0.05098,0.39735,0.49673,0.51238,0.95954,0.09485,0.46449,0.75187,0.63916,0.80659,0.87588,0,0.12412,0,0.7218,0,0.02807,0.2474,0.5,0.79197,0.993,0,0,0,0,0,0.05769,0.41344,0.55648,0.45951,1,0.56084,0.48104,0.56041,0.2956,0.41141,0.02381,0.40659,0.52723,0.73469,1,0.04262,0.36842,0.48568,0.61774,0.97021,alfa
0.24691,0.09362,0.27586,0.3883,0.33654,0.17832,0.11027,0.29843,0.40102,0.51675,0.19277,0.33566,0.40909,0.29927,0.18919,0.32335,0.22535,0.5,0.31667,0.31532,0.42579,0.48684,0.37701,0.5,0.35274,0.45968,0.47977,0.03543,0.47839,0.55971,0.75391,0.98204,0.00311,0.57143,0.6317,0.69065,0.95495,0.05,0.55183,0.58333,0.7035,1,0.5292,0.40343,0.52557,0.46991,0.50613,0.37612,0.05729,0.57188,0.49342,0.60067,1,0.00311,0.56391,0.54118,0.51455,0.93798,0.03543,0.47839,0.68559,0.78516,0.98204,0.31072,0.61053,0.51194,0.39943,0.29392,0.62778,0.00317,0.52204,0.50216,0.69309,0.94724,0.04706,0.3543,0.54684,0.59653,0.98266,0.01649,0.46641,0.69507,0.83109,1,0.43091,0.19006,0.41686,0,0.4812,0.26267,0.079,0.21102,0.49275,0.78476,0.921,0.01078,0.25,0.36412,0.6046,0.822,0.01923,0.42159,0.63787,0.65789,1,0.30038,0.7654,0.35219,0.30398,0.61261,0.00476,0.70696,0.66832,0.62099,0.91351,0.03934,0.35867,0.4944,0.64516,0.98723,AsobreB
0.39918,0.02979,0.39655,0.32979,0.32692,0.29021,0.12928,0.28796,0.24365,0.29665,0.57831,0.28671,0.4026,0.24818,0.22162,0.24551,0.22535,0.52532,0.23333,0.30631,0.17091,0.41579,0.51494,0.38435,0.54452,0.19086,0.56358,0.02362,0.55331,0.47772,0.63672,0.62874,0.09938,0.47368,0.56696,0.71942,1,0.11818,0.53963,0.67778,0.71159,0.81699,0.40876,0.52146,0.46591,0.54728,0.10736,0.59403,0.13542,0.70313,0.60526,0.64094,0.86275,0.09938,0.40351,0.40392,0.57455,1,0.02362,0.61383,0.66157,0.63672,0.62874,0.4814,0.39211,0.5305,0.52408,0.39189,0.53611,0.01587,0.26218,0.28139,0.55488,1,0.18431,0.56954,0.85621,0.67327,0.83815,0.20825,0.53743,0.70254,0.63148,0.95385,0.37119,0.12135,0.53162,0,0.5188,0.19355,0.02911,0.4158,0.81366,0.92379,0.979,0.3125,0.32651,0.53397,0.73536,0.724,0.05769,0.26477,0.3289,0.42308,1,0.41635,0.60427,0.48329,0.37317,0.52252,0.02381,0.21612,0.37129,0.6035,1,0.08852,0.58869,0.59776,0.69032,0.88085,AsobreB
0.44856,0.09787,0.4023,0.28723,0.29808,0.32517,0.14829,0.12042,0.51269,0.25837,0.6506,0.21678,0.1039,0.22628,0.04324,0.37126,0.32864,0.53797,0.26667,0.27928,0.14693,0.41053,0.55862,0.32993,0.65068,0.31989,0.56936,0.05906,0.26225,0.38681,0.46875,1,0.01863,0.73684,0.80134,0.84652,0.96396,0.09545,0.5122,0.51111,0.71159,0.89542,0.33577,0.56009,0.47159,0.54728,0.35583,0.72537,0.10937,0.5,0.53618,0.69128,0.89542,0.01863,0.75439,0.70392,0.59091,0.96899,0.05906,0.35159,0.45633,0.49805,1,0.62363,0.24211,0.59416,0.56091,0.71959,0.52778,0.01905,0.68213,0.67749,0.69106,0.98082,0.05882,0.14901,0.38344,0.55693,1,0.20412,0.47409,0.54709,0.91363,0.94945,0.20843,0.3962,0.47307,0.22857,0.29323,0.53917,0.10499,0.13721,0.31263,0.94954,0.969,0.18427,0.3847,0.60085,0.76255,0.868,0.06731,0.31161,0.53156,0.54049,1,0.48289,0.46445,0.43702,0.49476,0.58559,0.02857,0.79487,0.77475,0.66181,0.95676,0.04918,0.26121,0.40473,0.55323,1,beta
